Product Name,Brand Name,Price,Rating,Reviews,Review Votes
Apple iPhone 7 Plus Unlocked Phone 128 GB - US Version (Silver),Apple,1020,5,Excellent and fast shipping.The only concerns is headphones not coming without original ones.I was waiting for AIRPODS phones,0
Apple iPhone 7 Plus Unlocked Phone 128 GB - US Version (Silver),Apple,1020,5,Excelente servicio,2
Apple iPhone 7 Plus Unlocked Phone 128 GB - US Version (Silver),Apple,1020,4,Very good,0
Apple iPhone 7 Plus Unlocked Phone 128 GB - US Version (Silver),Apple,1020,5,I love it!! Totally worth it.,0
Apple iPhone 7 Plus Unlocked Phone 128 GB - US Version (Silver),Apple,1020,5,Good,0
Apple iPhone 7 Plus Unlocked Phone 128 GB - US Version (Silver),Apple,1020,5,Awesome phone. This is the best phone from Apple ever. The performance is great. All new features launched by Apple works really great for me! Just loving this phone.,
Apple iPhone 7 Plus Unlocked Phone 128 GB - US Version (Silver),Apple,1020,5,"I'm tech person,possessing Iphone s6,6 plus,7,7 plus,Ipad 4,Ipad 3,MacBook pro,air etc..There is no a lot to talk about this specific phone Iphone 7 plus is peace of art.Design did not escape to much from previous model 6 plus,so that part is kind like yea they was able to do better job.Screen is great no comment on that,but big deal is new camera that everyone want to know is making great pics or not :)Yea it DO. Camera is great day/night.I can recommend great app if you do PRO pictures *PRO CAM4 with 3D photos and great options and quality.Other than that battery is good,speakers great.Great GSM quality if you are international.Good phone,order and enjoy :)Thanks and I hope so this will help you decide to pick right one )_____________________",
Apple iPhone 7 Plus Unlocked Phone 128 GB - US Version (Silver),Apple,1020,5,"Best iPhone ever, hands down!",0
Apple iPhone 7 Plus Unlocked Phone 128 GB - US Version (Silver),Apple,1020,5,"Just as I expected, all info transferred automatically. This company charged me too much, i found a 256gb for $100.00 less",
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Black),Apple,1143.99,5,"Stunning Black phone! Best product ever from Apple. Nothing much to say about the product, as reviews are available.One thing I noticed different was the small pin to pull out the SIM card is not available with the package. So once you pull out the stunning phone and get impatient to begin to use, you have to run around to search for a paper clip to do the job of that missing clip!",0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Black),Apple,1143.99,5,Thank you,1
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Black),Apple,1143.99,5,Nice job!,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Black),Apple,1143.99,5,This is the ultimate iPhone I have the regular iPhone 7 but this is way superior in every way,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Black),Apple,1143.99,5,Excellent,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Black),Apple,1143.99,5,"Phone is great. It is brand new and sealed, but it does not have any great difference with IPhone 6s lol.",2
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Black),Apple,1143.99,5,all good,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Black),Apple,1143.99,5,Great Product,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Black),Apple,1143.99,3,More of the same and for a very high price...,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Black),Apple,1143.99,5,Delivered as promised. Would definitely use them again.,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Black),Apple,1143.99,5,Didn't have trouble with vendor or product.,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Black),Apple,1143.99,5,"No problems, very satisfied",0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Black),Apple,1143.99,5,FAST SHIPPING. A+++,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Black),Apple,1143.99,5,Excelente,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Black),Apple,1143.99,1,"I have many problems, the phone did not come unlocked and I'm in Venezuela",2
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Black),Apple,1143.99,5,Fantastic....,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Very nice,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,1,"I have been a fervent Samsung fan since the S4 but I finally got fed up with the appalling battery life on the S6 that I still have. As with all expensive phones I am careful - screen protector and case go on at the same time the phone comes out of the box. I made the jump to Apple because my family all have them and I travel abroad so much - making it easier to communicate within the iMessage environment.I have been using WhatsApp for years and thought the transition of transferring my messages from the backup would be easy. NO WAY. The only way to do it is to pay for third party software to get all your old messages transferred across. No big deal - just another $20.Then when the phone falls on the floor flat from a coffee table (about a foot tall) I paid no attention at the time. Later in the day I see that the screen is cracked! Seriously? After 2 weeks! I have dropped many of the Samsung phones over the years from higher places and awkward angles and the worst I have had is to change the screen protector. But nope this is a goner already. What happened to Cornings glass and all that good stuff? Have I bought a fake phone or is the build quality really that poor? For over $1000 I expect more but sadly I am not in the US at the moment. I am disgusted and obviously regret this purchase.**Update** Sadly the story gets worse. The crack has turned out to be water damage so even with insurance that is now another $100 to replace the phone! Water resistant does not mean water proof - well I know that but it is supposed to resist being wet in my pocket during a rain shower, right? Well apparently not. So honestly after watching videos of people sticking this phone into 1.5m of water for 30 minutes I am even more dumbfounded. Why bother labelling it water resistant at all - just keep the damn phone dry like before. One day they will have a waterproof phone - oh yes they already exist but not at Apple.",0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,FINE SMARTPHONE BUT APPLE NEEDS A NEW SETVE JOBS TO RE-LAUNCH SOME OUTSTANDING IDEAS AGAIN,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,2,"I received my package, but the phone is korean version. The charger can not use in US!",1
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Excellent,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,4,Excellent 😎,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,4,Good phone was unlocked and worked with other country sims.ConNo head phones jack,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,I like,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,A work of art for a machine,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,"great product, great price",0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Great as described,1
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,1,the iPhone box was opened and has some finger prints on the screen . Also bad packaging.,7
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,I was a bit scepticle about the phone being unlocked but I must say it is 400% unlocked. I don't live in an area with at&t n those kind of big time companies I live in the Caribbean with local phone companies and it works perfectly . I'm very very very happy with my purchase. Bought from seller raydes he is amazing,17
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,1,"The phone is normally brand new, nothing special. But I have required for orginal receipt twice, and seller can't even provide any proof of the purchase of this iPhone.",13
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,"After a long wait the Iphone 7 is now here. Thanks Samsung for messing up the note 7 launch. I would prefer not suffering third degree burns when simply charging your device. Over 2.5 million devices have been recalled and multiple lawsuits claiming negligence on Samsung’s part has been filed for damages. So it looks like apple has a great opportunity here to win back consumers after the 6S failed to captivate the market place. The Iphone 7 is a stunning phone visually. I picked the jet black version as apple has done a nice job here with color design. Going back the design of the phone as we all know the headphone jack has been removed. I do own the apple earpods which work with this bluetooth like technology or whatever and connecting them has been a breeze and so was wearing them for an extended period of time. But still this integration is not perfect. I spent over 100 dollars on wired beats last year and now they cannot be used easily without spending even more money which I refuse to do. Also I do fear I may lose these earphones as they are quite small and can get lost within a backpack it looks like. I have no ideal how the market will react to this change but we will find out. You definitely can adapt to this major design change if you want to. All your volume buttons and power buttons appear to be in the same spot. The touch ID and home button are on the front at the bottom. Both of your volume and power buttons are on the side. The back is a little different now boasting a 12mp dual camera which does in fact produce some great shots that rival the samsung galaxy s7 and edge.Here are some more details on the specsLTE Bands 1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 27, 28, 29, 30Non expandable storage 16GB, 64GB, 256GB5.5 Retina HD 1920x1080 displayA10 Processor, IP 67Wide Angle and Telephoto ApertureIf you are wondering about IOS 10 well it comes stock with the Iphone 7 and with good reason. They made a lot of incremental changes that adds up. Emojis and gifs now come stock with the messenger app something facebook messenger had for a bit but it’s great to see apple join the bandwagon, siri can now be used with third party apps like linkedin and yelp, sony lyrics were added to apple music/itunes even voice mail transcription is available. Like usual gaming performance on IOS 10 is great games from asphalt 8 to modern combat 5 plays very well and man oh man do these versions look better than they do on android even with nouget’s vulkan api. They still don’t look as good as they do here. Overall I think I said a line that describes this phone perfectly. They made a lot of incremental changes that adds up in end. Considering the recent blunders of samsung this phone is definitely something you should consider this holiday season. Thanks very much for reading this review",10
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,2,"____I have owned every iPhone since the 3G model. Every year for 7 years I have upgraded. In my household is a slew of Apple products from iPad’s, MacBook’s to iPhones. My household now has 3 new iPhone 7 models. But I am also a bigtime Android owner with several high end Android phones and tablets from various manufactures. The thing is, my family loves high end tech and appreciates quality regardless of brand, make or model.I follow the mobile tech world religiously and stay abreast of all new technologies and products from all companies, big and small. I watched the Keynote on September 7th live and listened to Apple pitch the iPhone 7. I pre-ordered the 7 at 3am EST on the 9th so I could have it in my hands on the 16th.But then I came to a realization about the 7 and 7 Plus that struck a chord with me. All the new tech on the 7 is not new at all, in fact has been on several phones in some cases since 2011. I also realized that the tech inside the 7 only matches mid-range android versions. If you take the Apple logo off the back and re-brand this under Android, it would not be a $770-$970 device but a $350-$550 device given the hardware and features it has. In fact, Apples net cost on the 256GB 7 Plus is only $226 yet retails for $970. This is disturbing to me, not just the 403% profit margin, but the whole effort into making an average iPhone for today’s standards. Apple use to be a leading-edge company with innovations that took the industry by storm. Today, in 2016, Apple no longer excites me. Sure the integration between software and hardware is not matched by any tech company today but the gap is rapidly bridging. At such a premium price, I think after this version, considering there is nothing innovative about it and retails for double what other companies offer, has me moving away from Apple in 2017. I don’t know about you, but the old saying goes the bigger you are the harder you fall. Bye bye Apple, time for a divorce.___Update 9/22/2016: In response to criticism about my review:Apple certainly raised the bar on smartphones and has kept that bar up. My expectations are high for the iPhone and as such when they are not met, as with the iPhone 7/7 Plus, my letdown is all that much harder. The IPhone 7/7 Plus are great phones do doubt, but do I think they are $970 great? Certainly not. Apple (could have) done so much better with the iPhone 7 and didn't. That is my letdown.When it comes to raw processing power Apple wins in controlled and application tests. But in 2016/17 nearly all phones are fast enough, heck even the iPhone 5s of 4 years ago is fast enough, but today, shaving milliseconds off app switching times or load times goes beyond the human brains capacity to keep up. It's not about pure brawns, ecosystems, cultures, or social image, it's about value and making life's tasks easier.Apples multi-million dollar 12 step polishing process to get the Jet black phone to shine is not nearly as important as making it available at affordable prices and offering cutting edge features that make my whole reason for existing plausible.If I walked into my Honda dealer and saw the new 2017 Accord had a price tag of $110,000 I would walk out immediately, it's about value. Even if the Accord blew the doors off its competition I still walk because its value is lost.Truth of the matter is even India's $4 phone gets the job done, and that's a fact.Lets examine the iPhone 7/7 Plus components.CPU:The A10 Fusion chip in the Apple 7’s is manufactured by TSMC, (Samsung made the A9 chips in the 6s). It is a quad-core 16nm big.LITTLE soC running at 2.34GHz tops, 1.3GHz nominal with 3GB of LPDDR4 RAM, (2GB on the 4.7- inch version). Similar chips and even more powerful quad-core, hexi-core and even octa-core chips run in various far less expensive phones using 4GB to 6GB of LPDDR4 RAM running in dual channel mode. The one thing Apple does do extremely well is manage its RAM which is all software based. The Linux driven Android software has not got there yet. Yes, this is an advantage Apple currently holds over the competition but one that is vastly slipping away.LCD:The LCD panel is also on level with submarket phones. The LPIPS 1080 panel is rated at 401P, 1300:1 contrast, (1400:1 on the 4.7 inch), 625nits and P3 Cinematic color gamut at 125%. Let’s examine this. With the exception of the P3 color gamut, every $200 and above phone has this or better. I can list a slew of phones all under $300 that have LPIPS, (or even better OLED), 1080 FHD, 1500:1 to infinite contrast ratio, 500-700nits and sRGB color gamut at 100%. The Neo-LPIPS panel supplied on Huawei products is nearly as excellent as the S-AMOLEDS produced by Samsung and supplied on phones starting at $150. Apple has been in talks with Samsung about supplying s-AMOLED panels for the iPhone for 3 years, I believe the iPhone 8 will receive this panel next year. The cinematic P3 rating and higher brightness output (nit) was given to the iPhone 7’s to help make the photos pop on-screen better.CAMERA:The Bokeh effects of the dual camera system on the 7 Plus can easily be duplicated in Post with software. I won’t argue and say the camera implementation on the iPhone 7’s is not excellent, sure it is. But the Leica dual camera system on the P9 and Honor 8 are just as good and offered on devices that match or surpass other technical features and cost half as much. The camera system on the S7 is excellent too. LG has excellent implementations on the older G4, G5 and new V20. The LG G4 that can be had for $150, has a 2.1GHz hexi-core CPU, 3GB RAM, 5.5-ich QHD screen, 32GB on board memory, 128GB SD slot, and a 16MP camera that shoots in RAW and even by today’s standards is excellent shooter.SOFTWARE:With iOS 10 we can now delete stock Apple apps. This is Apples way of saying they understand their app versions suck and no one uses them or want them. We can replace them with much better 3rd party versions that also happen to have equally good Android versions. In the 30 days iOS 10 has been on the iPhone 7, (9/16 to 10/12), it has had two major updates, v10.0.1 and v10.0.2. Let’s not forget the epic failure of the lightening headphones, Gallery App and extensions crashing. This is a bug fix every two weeks. Also in the 30 days I have owned my iPhone 7 I have had to perform two hard resets for Apple Apps locking and seizing up, one was Safari the other iMessages. At one point I had to get Apple support on the phone. In 2016/2017 Android v7.01 (and 6.0.1) are just as stable and efficient and maybe even more so, but my point is there is no advantage one over the other, at this stage it is simply a matter of personal preferences. We can’t argue that iOS is superior to Android because surely is not. With almost all apps being cross-platform functional communications between iOS and Android is now transparent and we can fully immerse in both worlds without any effects.SAMSUNG:I have given the same review about Samsung products. Samsung is by no means the Messiah of Android. Their products are matched or outdone with less expensive variants as well. Samsung will have a very difficult time recovering from their $1B fiasco this year. When a company starts selling of its stock interest and shares on partner companies and liquidating core assets you know they are in trouble.STORAGE:The reason Apple does not offer external SD storage is twofold. One, the SD license is held by Microsoft and Apple would have to pay royalties to Microsoft in order to use it. Apple will never pay royalties to any company – royalties are paid to Apple not the other way around. Two, Apple would lose control over file sharing.APPLE TRIVIA - DID YOU KNOW:Did you know the iPhone has many Samsung components? Samsung has made the CPU/GPU for several generations of iPhones. This year with the 7 Samsung supplies the RAM chips and ROM chips. Samsung is rumored to supply its s-AMOLED screens next year for the iPhone 8.Did you know Google pays Apple $100 million/year to have Google set as the default search for Safari? Google also pays Apple a percentage for every click too.Did you know Google invests more money and R&D for its iOS apps over its own Android counterparts? Apps like Hangouts, Google Maps, Chrome, Google Now etc., get updates and new releases before its own native Android versions.Did you know that Amazon hosts the iCloud storage for Apple? Amazon is the largest cloud host in the world providing several companies with its AWS servers. Apple pays Amazon hundreds of millions of dollars every year for its cloud servers.Did you know Apple refused to pay Corning its royalties to use the Gorilla Glass name so calls its glass ‘Ionized strengthened’ even though it is Corning Gorilla glass version 4.Did you know the iPhone 6/6s also has water resistant features? Apple never published or made public this feature for liability reasons but the 6/6s has resins and glues inside to protect vital components from water damage. If you have ever dropped your 6/6s in water usually within a couple hours its up and running at 100%.___Thank you for reading___",270
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,"Great service, they call and verifies what phone I wanted. Would definitely recommend it again!",0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,4,"iPhone arrive at the time completely new , but box was open , I mean It came with an plastic cover like the new one from apple but it was obviously open previously because inside the phone there was a SIM card , I was not surprised because I read that before in the other comments , yesterday my phone was inhibited for minutes , ive read thats normal un iPhone 7 plus , so Im happy for the Fast delivery but kinda worry for the product",2
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Good,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Just as adv,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,"Happy with my purchase, I was weary I was going to get a fake iPhone, but it is indeed real. It was delivered earlier than expected. And I'm writing this review from my new 7 plus.",0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,This is a gift for my friend out of U.S. (Vietnam). And I don't receive any complain about the phone from my friend until now.,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,awsome,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,4,"The iPhone 7 plus has good camera shoot and amazing 3D Touch and 5.5"" screen size but less apps and games. I think the iOS 10.2 will bring more amazing apps and games in the store.",0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,"An extraordinary experience, I received exactly what I bought; The rest is history",0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Excelent,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Great purchase; works well and delivered before promised date!,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,"Fast shipping, the cellphone was perfect and the box had not been opened! Thank you so much!",0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,I got what I expected in time. Thank you.,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,It's so good,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Perfect!,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,"It's was good , thank you",0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Excellent,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,good,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,4,"I bought this phone hoping it was unlocked because I rather like my boost service, and long behold it wasn't unlocked this phone only works with either T-Mobile or Verizon nothing else. But I did end up changing my plan to T-Mobile I'm paying the same amount with not that great of service but I guess boost doesn't work with the 7 plus yet so ill have to wait. but my phone was not opened or anything like that. other then the service s*** I'm very pleased with my phone",1
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Super item,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,"I'm tech person,possessing Iphone s6,6 plus,7,7 plus,Ipad 4,Ipad 3,MacBook pro,air etc..There is no a lot to talk about this specific phone Iphone 7 plus is peace of art.Design did not escape to much from previous model 6 plus,so that part is kind like yea they was able to do better job.Screen is great no comment on that,but big deal is new camera that everyone want to know is making great pics or not :)Yea it DO. Camera is great day/night.I can recommend great app if you do PRO pictures *PRO CAM4 with 3D photos and great options and quality.Other than that battery is good,speakers great.Great GSM quality if you are international.Good phone,order and enjoy :)Thanks and I hope so this will help you decide to pick right one )_____________________",1
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,"Best iPhone ever, hands down!",0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,"Just as I expected, all info transferred automatically. This company charged me too much, i found a 256gb for $100.00 less",1
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Timeliness was amazing. Phone works perfectly. I've had it for a few weeks now and still zero complaints. Still waiting on the case but that was ordered from a serparsre distributor.,2
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Perfect!,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,4,"I like it, but this price is a little expensive.",1
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Great No Problem,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,its better than the sansugI have,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Perfect,1
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Excelente,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Perfect! Everything was as expected!,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Great new Iphone Im happy,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,I relay in love with this one,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,good. i bought this phone and its working goodbut i dont know i got a Verizon sim inside the phone . my phone is unlocked .,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,1,"I can't use it, the phone only can use AT&T and T-mobile. My phone is Verizon. I am so mad at it",6
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Awesome phone delivered before time,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Good,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,1,"It's not Brand New or sealed and nor a factory unlocked phone. I found a verizon sim card inside the phone and it doesn't support t-mobile, lyca mobile, and altra mobile. I was excited about this new phone but it's just destroyed my excitement in a minute.I never expected anything like that from Amazon.",65
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,I was full of doubts with this phone. Since have me been apple customer products for more than 15 years and for the first time i feel there was no difrence between the plus 6 . But now i have had some time with the phone using the beta 3 IOS and there is some good stuff. The camera just incredible it is beast . The nice black color looks asewome . The new home button it's different more kind of android phone. And finally the speed wow i think it is faster that my macbook air 13 inch latest model .,2
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,"Arrived before time, and as described!Awesome phone and highly recommend it to anyone!!",1
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,1,"Extremely poor quality of Jet Black Finish.I loved it when I took it out of the box. And immediately applied Ringke Fusion Silicon Case on it at back and Zagg screen protector at the front.However after 7 days when I removed the silicon case, I found several small abrasion dots which are permanent and I couldn't remove them by all means. The disappointing thing is that I never used it without a case then how those dots appeared only in a week and that the quality of Jet black finish is that much low that the dots appeared even in the presence of silicon case produced by well known company...Never get a Jet black color",2
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Excellent and fast shipping.The only concerns is headphones not coming without original ones.I was waiting for AIRPODS phones,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Excelente servicio,2
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,4,Very good,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,I love it!! Totally worth it.,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Good,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Awesome phone. This is the best phone from Apple ever. The performance is great. All new features launched by Apple works really great for me! Just loving this phone.,1
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,"I'm tech person,possessing Iphone s6,6 plus,7,7 plus,Ipad 4,Ipad 3,MacBook pro,air etc..There is no a lot to talk about this specific phone Iphone 7 plus is peace of art.Design did not escape to much from previous model 6 plus,so that part is kind like yea they was able to do better job.Screen is great no comment on that,but big deal is new camera that everyone want to know is making great pics or not :)Yea it DO. Camera is great day/night.I can recommend great app if you do PRO pictures *PRO CAM4 with 3D photos and great options and quality.Other than that battery is good,speakers great.Great GSM quality if you are international.Good phone,order and enjoy :)Thanks and I hope so this will help you decide to pick right one )_____________________",1
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,"Best iPhone ever, hands down!",0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,"Just as I expected, all info transferred automatically. This company charged me too much, i found a 256gb for $100.00 less",1
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Timeliness was amazing. Phone works perfectly. I've had it for a few weeks now and still zero complaints. Still waiting on the case but that was ordered from a serparsre distributor.,2
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Perfect!,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,4,"I like it, but this price is a little expensive.",
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Great No Problem,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,its better than the sansugI have,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Perfect,
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Excelente,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Perfect! Everything was as expected!,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,Great new Iphone Im happy,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,I relay in love with this one,0
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,1,"The phone is normally brand new, nothing special. But I have required for orginal receipt twice, and seller can't even provide any proof of the purchase of this iPhone.",13
Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Gold),Apple,1157,5,"After a long wait the Iphone 7 is now here. Thanks Samsung for messing up the note 7 launch. I would prefer not suffering third degree burns when simply charging your device. Over 2.5 million devices have been recalled and multiple lawsuits claiming negligence on Samsung’s part has been filed for damages. So it looks like apple has a great opportunity here to win back consumers after the 6S failed to captivate the market place. The Iphone 7 is a stunning phone visually. I picked the jet black version as apple has done a nice job here with color design. Going back the design of the phone as we all know the headphone jack has been removed. I do own the apple earpods which work with this bluetooth like technology or whatever and connecting them has been a breeze and so was wearing them for an extended period of time. But still this integration is not perfect. I spent over 100 dollars on wired beats last year and now they cannot be used easily without spending even more money which I refuse to do. Also I do fear I may lose these earphones as they are quite small and can get lost within a backpack it looks like. I have no ideal how the market will react to this change but we will find out. You definitely can adapt to this major design change if you want to. All your volume buttons and power buttons appear to be in the same spot. The touch ID and home button are on the front at the bottom. Both of your volume and power buttons are on the side. The back is a little different now boasting a 12mp dual camera which does in fact produce some great shots that rival the samsung galaxy s7 and edge.Here are some more details on the specsLTE Bands 1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 27, 28, 29, 30Non expandable storage 16GB, 64GB, 256GB5.5 Retina HD 1920x1080 displayA10 Processor, IP 67Wide Angle and Telephoto ApertureIf you are wondering about IOS 10 well it comes stock with the Iphone 7 and with good reason. They made a lot of incremental changes that adds up. Emojis and gifs now come stock with the messenger app something facebook messenger had for a bit but it’s great to see apple join the bandwagon, siri can now be used with third party apps like linkedin and yelp, sony lyrics were added to apple music/itunes even voice mail transcription is available. Like usual gaming performance on IOS 10 is great games from asphalt 8 to modern combat 5 plays very well and man oh man do these versions look better than they do on android even with nouget’s vulkan api. They still don’t look as good as they do here. Overall I think I said a line that describes this phone perfectly. They made a lot of incremental changes that adds up in end. Considering the recent blunders of samsung this phone is definitely something you should consider this holiday season. Thanks very much for reading this review",10
